[34m[1mdetect: [0mweights=['../yoloTrainNoUnk/yolo5large50E640/weights/best.pt'], source=../videoInferenceData/30FPS_Closeup/30FPS_DoubleCloseup_allClassesAndUnk.mp4, data=data\coco128.yaml, imgsz=[1280, 1280], conf_thres=0.42, iou_thres=0.45, max_det=1000, device=0, view_img=False, save_txt=False, save_csv=False, save_conf=False, save_crop=False, nosave=False, classes=None, agnostic_nms=False, augment=False, visualize=False, update=False, project=../videoInferenceData/, name=yoloTrainNoUnk/30FPS_DoubleCloseup_allClassesAndUnk/yolo5large50E640_1280, exist_ok=False, line_thickness=3, hide_labels=False, hide_conf=False, half=False, dnn=False, vid_stride=1 
YOLOv5  12be499 Python-3.9.19 torch-2.3.1+cu118 CUDA:0 (NVIDIA GeForce GTX 1080, 8192MiB) 
video 1/1 (491/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.0ms
video 1/1 (492/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 65.6ms
video 1/1 (493/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.9ms
video 1/1 (494/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.9ms
video 1/1 (495/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 68.2ms
video 1/1 (496/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.0ms
video 1/1 (497/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 68.4ms
video 1/1 (498/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.4ms
video 1/1 (499/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.6ms
video 1/1 (500/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.3ms
video 1/1 (501/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.7ms
video 1/1 (502/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.4ms
video 1/1 (503/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.5ms
video 1/1 (504/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.5ms
video 1/1 (505/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.6ms
video 1/1 (506/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 65.9ms
video 1/1 (507/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 65.6ms
video 1/1 (508/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 68.4ms
video 1/1 (509/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.4ms
video 1/1 (510/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.6ms
video 1/1 (511/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.5ms
video 1/1 (512/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.4ms
video 1/1 (513/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.6ms
video 1/1 (514/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.9ms
video 1/1 (515/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 68.0ms
video 1/1 (516/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 71.5ms
video 1/1 (517/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 70.7ms
video 1/1 (518/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 70.9ms
video 1/1 (519/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.0ms
video 1/1 (520/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 65.2ms
video 1/1 (521/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.5ms
video 1/1 (522/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.7ms
video 1/1 (523/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 68.3ms
video 1/1 (524/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.6ms
video 1/1 (525/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.3ms
video 1/1 (526/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 68.3ms
video 1/1 (527/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.2ms
video 1/1 (528/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 68.0ms
video 1/1 (529/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.8ms
video 1/1 (530/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.5ms
video 1/1 (531/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.6ms
video 1/1 (532/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.7ms
video 1/1 (533/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.9ms
video 1/1 (534/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.0ms
video 1/1 (535/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.2ms
video 1/1 (536/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.2ms
video 1/1 (537/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.4ms
video 1/1 (538/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.2ms
video 1/1 (539/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.2ms
video 1/1 (540/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.3ms
video 1/1 (541/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 65.5ms
video 1/1 (542/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.8ms
video 1/1 (543/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 69.0ms
video 1/1 (544/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.7ms
video 1/1 (545/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.6ms
video 1/1 (546/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.9ms
video 1/1 (547/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.5ms
video 1/1 (548/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.9ms
video 1/1 (549/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.5ms
video 1/1 (550/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.1ms
video 1/1 (551/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.1ms
video 1/1 (552/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.1ms
video 1/1 (553/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 65.7ms
video 1/1 (554/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 68.2ms
video 1/1 (555/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.6ms
video 1/1 (556/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.6ms
video 1/1 (557/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.6ms
video 1/1 (558/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.6ms
video 1/1 (559/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 68.3ms
video 1/1 (560/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.1ms
video 1/1 (561/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.8ms
video 1/1 (562/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.7ms
video 1/1 (563/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.6ms
video 1/1 (564/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.4ms
video 1/1 (565/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.9ms
video 1/1 (566/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 65.9ms
video 1/1 (567/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.9ms
video 1/1 (568/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.4ms
video 1/1 (569/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.4ms
video 1/1 (570/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 67.2ms
video 1/1 (571/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 68.0ms
video 1/1 (572/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 71.0ms
video 1/1 (573/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 70.9ms
video 1/1 (574/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 70.3ms
video 1/1 (575/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 65.5ms
video 1/1 (576/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 65.4ms
video 1/1 (577/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 65.6ms
video 1/1 (578/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 65.1ms
video 1/1 (579/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 2, 66.5ms
video 1/1 (580/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 66.9ms
video 1/1 (581/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 65.6ms
video 1/1 (582/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 2, 66.2ms
video 1/1 (583/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 65.0ms
video 1/1 (584/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 2, 65.5ms
video 1/1 (585/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 2, 65.4ms
video 1/1 (586/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 2, 65.3ms
video 1/1 (587/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 65.9ms
video 1/1 (588/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 2, 64.8ms
video 1/1 (589/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 2, 66.6ms
video 1/1 (590/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 65.6ms
video 1/1 (591/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 (no detections), 66.3ms
video 1/1 (592/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 2, 66.7ms
video 1/1 (593/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 2, 64.9ms
video 1/1 (594/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 2, 65.1ms
video 1/1 (595/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 65.6ms
video 1/1 (596/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 65.4ms
video 1/1 (597/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 2, 65.7ms
video 1/1 (598/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 66.8ms
video 1/1 (599/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 71.0ms
video 1/1 (600/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 2, 69.9ms
video 1/1 (601/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 2, 70.9ms
video 1/1 (602/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 2, 68.7ms
video 1/1 (603/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 2, 65.5ms
video 1/1 (604/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 2, 1 3, 65.2ms
video 1/1 (605/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 2, 71.7ms
video 1/1 (606/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 2, 72.6ms
video 1/1 (607/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 2, 69.9ms
video 1/1 (608/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 71.1ms
video 1/1 (609/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 72.4ms
video 1/1 (610/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 71.3ms
video 1/1 (611/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 72.3ms
video 1/1 (612/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 70.6ms
video 1/1 (613/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 71.0ms
video 1/1 (614/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 68.6ms
video 1/1 (615/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 2 1s, 1 2, 64.6ms
video 1/1 (616/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 66.4ms
video 1/1 (617/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 66.5ms
video 1/1 (618/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 65.4ms
video 1/1 (619/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 64.7ms
video 1/1 (620/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 66.3ms
video 1/1 (621/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 67.1ms
video 1/1 (622/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 66.6ms
video 1/1 (623/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 73.0ms
video 1/1 (624/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 72.3ms
video 1/1 (625/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 71.1ms
video 1/1 (626/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 2 1s, 65.8ms
video 1/1 (627/3502) C:\Users\Alexej\Desktop\GTSRB\videoInferenceData\30FPS_Closeup\30FPS_DoubleCloseup_allClassesAndUnk.mp4: 736x1280 1 1, 1 2, 66.1ms
